Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,964.9008704768249,2004-12-03,103.63758916559274,0.0,2005-04-15,103.6673108548345,0.0,28.67848382140801,0.00028678483821408007,Long,Closed,0
1,0,963.7942815173618,2005-04-22,103.7863373979974,0.0,2005-09-30,104.70601020998416,0.0,886.3753970598191,0.008861212709145017,Long,Closed,1
2,0,965.8207947046684,2005-12-09,104.48631302429074,0.0,2006-03-10,104.51265011467652,0.0,25.4369095666043,0.00025206258717980456,Long,Closed,2
3,0,966.2909557152211,2006-03-17,104.46179817106386,0.0,2006-05-12,104.65031352337785,0.0,182.16067995448248,0.001804634379405263,Long,Closed,3
4,0,966.6969153744634,2006-05-26,104.60636613413736,0.0,2006-06-09,104.58098355760688,0.0,-24.537258436263073,-0.0002426484875492501,Long,Closed,4
5,0,967.8875958505622,2006-06-30,104.4523296355739,0.0,2006-07-14,104.47588751918003,0.0,22.801383326863288,0.00022553717746957242,Long,Closed,5
6,0,967.8973801328848,2006-07-21,104.47483139318943,0.0,2007-03-02,105.6065261536041,0.0,1095.3643937154702,0.010832223850695221,Long,Closed,6
7,0,967.4439351781231,2007-03-09,105.65602436712636,0.0,2007-03-16,105.57942414992642,0.0,-74.10641556340852,-0.0007249962097170568,Long,Closed,7
8,0,967.7368930346431,2007-03-23,105.54746265087208,0.0,2007-03-30,105.46814633790268,0.0,-76.75732227995468,-0.0007514753171447109,Long,Closed,8
9,0,973.468577932517,2007-05-25,104.84716051948462,0.0,2007-06-08,104.8937426146808,0.0,45.34620596775494,0.0004442857104130738,Long,Closed,9
10,0,989.1093560793921,2007-10-05,103.23505872179489,0.0,2007-10-19,102.93942748854596,0.0,-292.4116187558102,-0.0028636708973607734,Long,Closed,10
11,0,1003.607391385751,2007-12-21,101.45237242403051,0.0,2007-12-28,101.3585355261976,0.0,-94.17540424982144,-0.0009249354706138614,Long,Closed,11
12,0,1025.7071869100994,2008-04-25,99.17467356406756,0.0,2008-06-27,99.67315384872356,0.0,511.294810504638,0.0050262861146093425,Long,Closed,12
13,0,1026.2102552898546,2008-08-08,99.6242921152208,0.0,2008-08-15,99.47324365637265,0.0,-155.0074775157118,-0.0015161810000463218,Long,Closed,13
14,0,1084.5384704400303,2008-10-10,94.1234133683602,0.0,2008-11-21,92.9181704502153,0.0,-1307.1323109535588,-0.01280492148566782,Long,Closed,14
15,0,1126.9678786084405,2009-01-02,89.41987821391645,0.0,2010-05-07,103.56173590057342,0.0,15937.41935671428,0.15815116246105637,Long,Closed,15
16,0,1130.3978029095385,2010-06-04,103.24750235047716,0.0,2011-03-11,105.71429856580193,0.0,2788.4610220286704,0.023892066724782682,Long,Closed,16
17,0,1131.0865590690428,2011-03-25,105.64992561953972,0.0,2011-05-06,105.77510568517025,0.0,141.5894896980608,0.0011848571108446415,Long,Closed,17
18,0,1128.4091708521748,2011-05-13,106.0260793824024,0.0,2011-06-03,105.69460246775265,0.0,-374.0415904165711,-0.0031263715170889847,Long,Closed,18
19,0,1126.8530165282082,2011-07-01,105.8405639287752,0.0,2011-07-29,105.87445504366686,0.0,38.190305049167364,0.00032020912997462363,Long,Closed,19
20,0,1144.5768594986775,2011-10-28,104.23498260439364,0.0,2011-11-11,104.041331097889,0.0,-221.64903315226547,-0.0018578360322619235,Long,Closed,20
21,0,1145.042887939916,2011-12-02,103.9989866408677,0.0,2012-04-13,106.0656217879616,0.0,2366.385877146531,0.019871685425459605,Long,Closed,21
22,0,1146.1772520973982,2012-04-20,105.96064933324122,0.0,2012-05-18,105.76857713174708,0.0,-220.14878811285598,-0.0018126748250672402,Long,Closed,22
23,0,1151.2358912683765,2012-06-15,105.30382002037192,0.0,2013-06-21,109.93738938002336,0.0,5334.33135151217,0.04400191140981438,Long,Closed,23
24,0,1152.634919960228,2013-06-28,109.80395115132974,0.0,2013-08-30,110.04227486428658,0.0,274.7002338086313,0.0021704475153939266,Long,Closed,24
25,0,1153.8529213251659,2013-09-13,109.92611479006185,0.0,2014-03-14,111.66799632191754,0.0,2009.8750941340404,0.015845930106620734,Long,Closed,25
26,0,1152.3112401807596,2014-03-21,111.81739731564222,0.0,2014-08-01,112.49822688997804,0.0,784.5275711546419,0.006088762488487769,Long,Closed,26
27,0,1153.6411159102856,2014-08-15,112.36854300519585,0.0,2014-09-26,112.46829497349827,0.0,115.07797202665824,0.0008877214711043606,Long,Closed,27
28,0,1158.4654287418498,2014-10-31,111.99993206415012,0.0,2014-12-12,112.03044774733615,0.0,35.35136400545889,0.00027246162228522757,Long,Closed,28
29,0,1159.6737958742617,2014-12-26,111.91371327306511,0.0,2015-01-02,111.96501638033872,0.0,59.49486915212765,0.00045841662985865607,Long,Closed,29
30,0,1160.251311728533,2015-01-09,111.90928571972258,0.0,2015-01-16,111.8739544825476,0.0,-40.99311427725479,-0.00031571318633433757,Long,Closed,30
31,0,1161.3483757505533,2015-02-06,111.76827310990642,0.0,2015-06-26,112.3330400254636,0.0,655.89114005999,0.0050530163868759866,Long,Closed,31
32,0,1170.6780016309388,2015-09-18,111.43781073441698,0.0,2015-09-25,111.27762790579904,0.0,-187.52251370204613,-0.0014374190192922788,Long,Closed,32
33,0,1174.0657156703523,2015-10-09,110.95654129429376,0.0,2015-11-13,111.3209109103268,0.0,427.7938740163663,0.003283894863544939,Long,Closed,33
34,0,1171.4839020888217,2015-11-20,111.5662491852994,0.0,2015-12-11,111.60981430236734,0.0,51.03583333770803,0.00039048652604233594,Long,Closed,34
35,0,1176.4272222085297,2015-12-25,111.1408324306609,0.0,2016-01-08,111.02643433562592,0.0,-134.58103316793859,-0.0010293075239142418,Long,Closed,35
36,0,1189.2040929765233,2016-02-26,109.83356053733046,0.0,2016-04-29,113.29782674722966,0.0,4119.719555972391,0.03154105350815568,Long,Closed,36
37,0,1189.7775218284605,2016-05-06,113.24322137645512,0.0,2016-06-24,112.69844405104514,0.0,-648.1638161746087,-0.004810683754738499,Long,Closed,37
38,0,1189.311842588954,2016-07-01,112.74257152362208,0.0,2017-08-11,118.14879439814167,0.0,6429.684888341464,0.047951920924447625,Long,Closed,38
39,0,1190.8506164273253,2017-08-18,117.99612682477265,0.0,2018-02-02,120.14392224939508,0.0,2557.703505371406,0.018202253602882742,Long,Closed,39
40,0,1196.6992357440286,2018-03-09,119.55674374750907,0.0,2018-03-23,119.52600481940208,0.0,-36.78525177325355,-0.0002571074382213911,Long,Closed,40
41,0,1197.5993455721862,2018-04-13,119.43616965703652,0.0,2018-06-29,119.48671761229048,0.0,60.53619813214755,0.0004232215031602537,Long,Closed,41
42,0,1197.0276321851807,2018-07-06,119.543785765265,0.0,2018-10-12,120.03230611512409,0.0,584.7723576661083,0.004086539059573941,Long,Closed,42
43,0,1200.122698466841,2018-11-02,119.72274781425915,0.0,2018-11-16,119.42956943490722,0.0,-351.8500277599669,-0.0024488109795706395,Long,Closed,43
44,0,1218.1681077510261,2019-01-04,117.66039205505795,0.0,2019-08-09,121.12166864582404,0.0,4216.416754976468,0.02941751706170107,Long,Closed,44
45,0,1221.2522808870544,2019-08-30,120.815785739831,0.0,2019-10-04,121.22685792804891,0.0,502.02284747036174,0.0034024708418743626,Long,Closed,45
46,0,1221.3090455412403,2019-10-11,121.22122348139233,0.0,2020-02-28,122.06307465008494,0.0,1028.160447323753,0.006944750634544114,Long,Closed,46
47,0,1331.9219926024577,2020-03-27,111.92602721833704,0.0,2020-05-08,117.16543621706894,0.0,6978.484073650237,0.046811355043552515,Long,Closed,47
48,0,1344.7036296278789,2020-05-15,116.05175879056706,0.0,2020-06-05,119.25108252381467,0.0,4302.142236452666,0.027568076232444397,Long,Closed,48
49,0,1348.9583418016257,2020-06-12,118.87495598467416,0.0,2021-11-26,126.47640857274956,0.0,10254.04287849387,0.06394494555316943,Long,Closed,49
50,0,1349.8971982522041,2021-12-10,126.38844395426732,0.0,2022-01-21,126.46613693522605,0.0,104.87753732004785,0.0006147158595198776,Long,Closed,50
51,0,1370.7963345485514,2022-03-18,124.53803648290594,0.0,2022-04-15,125.07491981314288,0.0,735.9577011690417,0.00431099883536907,Long,Closed,51
52,0,1381.8103927138382,2022-05-20,124.07797953167996,0.0,2022-09-30,124.37483755137424,0.0,410.2014967740106,0.0023925117157350966,Long,Closed,52
53,0,1384.4716950952102,2022-10-28,124.13575787027216,0.0,2023-03-17,125.49569911765698,0.0,1882.8001639967551,0.010955274054120837,Long,Closed,53
54,0,1380.5620508103102,2023-03-31,125.85109317078692,0.0,2024-08-02,131.72129811253657,0.0,8104.182173058711,0.04664405206066389,Long,Closed,54
55,0,1379.8996815932805,2024-08-16,131.78452599370848,0.0,2025-02-28,133.9308355561772,0.0,2961.6918818511767,0.016286506676596993,Long,Closed,55
56,0,1380.550574920044,2025-03-21,133.86769068579355,0.0,2025-04-04,133.22316761438458,0.0,-889.7966967828979,-0.0048146275483437265,Long,Closed,56
57,0,1380.0694721558334,2025-04-18,133.26961022867997,0.0,2025-05-30,135.06977764375702,0.0,2484.35609431754,0.013507711262816217,Long,Open,57
